id,popularity,budget,revenue,original_title,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
214756,4.5645489999999995,68000000.0,215863606.0,Ted 2,115,2015-06-25,1666,6.3,2015,62559972.4736121,198594430.13845
207703,4.503789,81000000.0,403802136.0,Kingsman: The Secret Service,130,2015-01-24,3833,7.6,2015,74519967.21121441,371497801.660967
314365,4.062293,20000000.0,88346473.0,Spotlight,128,2015-11-06,1559,7.8,2015,18399991.9040035,81278719.39736341
294254,3.968891,61000000.0,311256926.0,Maze Runner: The Scorch Trials,132,2015-09-09,1849,6.4,2015,56119975.30721079,286356245.923251
198184,3.899557,49000000.0,102069268.0,Chappie,120,2015-03-04,1990,6.6,2015,45079980.164808705,93903685.2423785
254470,3.877764,29000000.0,287506194.0,Pitch Perfect 2,115,2015-05-07,1264,6.8,2015,26679988.260805104,264505582.09754303
296098,3.6482099999999997,40000000.0,162610473.0,Bridge of Spies,141,2015-10-15,1638,7.1,2015,36799983.808007106,149601569.335309
257445,3.6445410000000003,58000000.0,150170815.0,Goosebumps,103,2015-08-05,600,6.2,2015,53359976.5216103,138157089.01088
264644,3.557846,6000000.0,35401758.0,Room,117,2015-10-16,1520,8.0,2015,5519997.57120106,32569603.029374603
105864,3.3391349999999997,175000000.0,331926147.0,The Good Dinosaur,93,2015-11-14,1087,6.6,2015,160999929.16003102,305371920.876354
241554,3.23737,50000000.0,71561644.0,Run All Night,114,2015-03-11,814,6.3,2015,45999979.7600089,65836683.5118592
167073,3.227329,11000000.0,62076141.0,Brooklyn,111,2015-11-04,754,7.3,2015,10119995.5472019,57110024.5915891
277216,3.2027189999999996,28000000.0,201634991.0,Straight Outta Compton,147,2015-08-13,918,7.7,2015,25759988.665604897,185504110.098191
274854,3.080505,90000000.0,140396650.0,The Last Witch Hunter,106,2015-10-21,879,5.6,2015,82799963.56801601,129164861.16746101
321697,3.0795220000000003,30000000.0,34441873.0,Steve Jobs,122,2015-10-09,1035,6.9,2015,27599987.856005296,31686509.2179359
203801,3.0534209999999997,75000000.0,108145109.0,The Man from U.N.C.L.E.,116,2015-08-13,1548,7.0,2015,68999969.64001329,99493456.50287908
293863,3.025852,25000000.0,42629776.0,The Age of Adaline,112,2015-04-16,1221,7.3,2015,22999989.8800044,39219376.6634742
325348,3.023253,10000000.0,14333790.0,Hardcore Henry,97,2015-09-12,396,5.9,2015,9199995.95200178,13187080.9976843
228161,2.976436,135000000.0,368871007.0,Home,94,2015-03-18,1060,6.9,2015,124199945.352024,339361177.121082
286565,2.968254,12000000.0,85512300.0,Paper Towns,109,2015-07-09,1252,6.2,2015,11039995.1424021,78671281.38463621
254320,2.8851259999999996,4000000.0,9064511.0,The Lobster,118,2015-10-08,638,6.6,2015,3679998.38080071,8339346.45068756
258480,2.883233,11800000.0,40272135.0,Carol,118,2015-11-20,562,7.1,2015,10855995.2233621,37050347.8978469
257211,2.8148020000000002,35000000.0,194564672.0,The Intern,121,2015-09-24,1255,7.1,2015,32199985.8320062,178999419.480255
253412,2.7980169999999998,55000000.0,203427584.0,Everest,121,2015-09-10,1172,6.7,2015,50599977.7360098,187153294.93255
274479,2.793297,60000000.0,101134059.0,Joy,124,2015-12-24,1001,6.4,2015,55199975.71201059,93043293.3409509
257088,2.6144990000000004,105000000.0,133718711.0,Point Break,114,2015-12-03,505,5.5,2015,96599957.49601871,123021159.990689
295964,2.584264,20000000.0,36606743.0,Burnt,100,2015-10-02,631,6.3,2015,18399991.9040035,33678188.7415969
238615,2.578919,26000000.0,30523226.0,Self/less,116,2015-07-10,719,6.2,2015,23919989.475204602,28081355.564203497
210860,2.575711,60000000.0,30418560.0,Mortdecai,106,2015-01-21,696,5.3,2015,55199975.71201059,27985062.8865723
306819,2.557859,15000000.0,64191523.0,The Danish Girl,120,2015-11-27,867,7.3,2015,13799993.9280026,59056175.175282896
201088,2.5507470000000003,70000000.0,17752940.0,Blackhat,133,2015-01-13,584,5.0,2015,64399971.6640124,16332697.613613
273481,2.487849,30000000.0,84025816.0,Sicario,121,2015-09-17,1479,7.1,2015,27599987.856005296,77303716.7063646
166424,2.4870419999999998,120000001.0,167977596.0,Fantastic Four,100,2015-08-05,1565,4.4,2015,110399952.34402,154539320.322699
310131,2.46449,3500000.0,40423945.0,The Witch,92,2015-03-24,700,5.8,2015,3219998.58320062,37190013.0363942
238713,2.404473,65000000.0,235666219.0,Spy,120,2015-05-06,1840,6.9,2015,59799973.6880115,216812826.082356
256591,2.395366,50100000.0,153962963.0,Focus,105,2015-02-25,1831,6.7,2015,46091979.7195289,141645863.63582
249070,2.354654,35000000.0,82347656.0,Hitman: Agent 47,96,2015-08-20,820,5.5,2015,32199985.8320062,75759810.18568349
205775,2.345821,100000000.0,93820758.0,In the Heart of the Sea,122,2015-11-20,805,6.4,2015,91999959.5200178,86315059.3813738
312221,2.3315669999999997,35000000.0,137935567.0,Creed,133,2015-11-25,1171,7.3,2015,32199985.8320062,126900665.803707
271718,2.31767,35000000.0,140795793.0,Trainwreck,125,2015-07-17,849,6.1,2015,32199985.8320062,129532072.56588799
333352,2.29573,13000000.0,32848185.0,Eye in the Sky,102,2015-09-11,265,7.2,2015,11959994.737602301,30220316.9030605
276907,2.28135,25000000.0,42972994.0,Legend,131,2015-09-09,619,6.7,2015,22999989.8800044,39535137.0845396
266647,2.234573,150000000.0,128388320.0,Pan,111,2015-09-24,586,5.9,2015,137999939.280026,118117202.42843
227973,2.140199,99000000.0,246233113.0,The Peanuts Movie,88,2015-11-05,414,6.4,2015,91079959.92481759,226534364.284879
321741,2.121884,35000000.0,48623572.0,Concussion,123,2015-11-12,500,6.9,2015,32199985.8320062,44733666.5571867
296100,2.096273,25000000.0,52395996.0,The Night Before,100,2015-11-20,363,6.1,2015,22999989.8800044,48204295.110110104
263472,2.0809349999999998,2500000.0,5214043.0,Knock Knock,99,2015-06-26,473,4.8,2015,2299998.98800044,4796917.44935632
228205,2.070708,34000000.0,63013281.0,The Longest Ride,128,2015-04-09,711,7.3,2015,31279986.236806,57972193.012235
159824,2.060162,80000000.0,466183544.0,Hotel Transylvania 2,89,2015-09-21,919,6.8,2015,73599967.61601421,428888671.76898396
333348,2.055572,17000000.0,24000000.0,Love the Coopers,107,2015-11-12,111,5.3,2015,15639993.118403,22079990.2848042
285783,2.049886,35000000.0,61181942.0,The Walk,123,2015-09-30,706,6.8,2015,32199985.8320062,56287361.873560704
290764,2.0266509999999998,11000000.0,1863315.0,Tracers,94,2015-01-15,326,5.9,2015,10119995.5472019,1714249.04573042
296099,2.000338,31000000.0,104384188.0,Vacation,99,2015-07-28,846,6.1,2015,28519987.4512055,96033410.70529921
243688,1.984529,35000000.0,95437994.0,Poltergeist,93,2015-05-20,589,5.0,2015,32199985.8320062,87802915.846717
287424,1.9800389999999999,4000000.0,187112.0,Maggie,95,2015-05-08,384,5.1,2015,3679998.38080071,172142.964257095
181283,1.95632,50000000.0,3324330.0,Child 44,137,2015-03-15,341,5.9,2015,45999979.7600089,3058382.2543117995
328425,1.926739,5000000.0,58978653.0,The Gift,108,2015-07-30,631,6.6,2015,4599997.97600089,54260336.885451704
274167,1.904898,50000000.0,240360392.0,Daddy's Home,96,2015-12-25,568,5.7,2015,45999979.7600089,221131463.342156
309809,1.865007,64000000.0,97571250.0,The Little Prince,92,2015-07-29,423,7.5,2015,58879974.0928114,89765510.50317529
298382,1.82313,11930000.0,18340000.0,The Dressmaker,118,2015-10-01,197,6.9,2015,10975595.1707381,16872792.5759712
272693,1.758618,8500000.0,43528634.0,The DUFF,100,2015-02-20,753,6.8,2015,7819996.55920151,40046325.65961671
283445,1.742286,10000000.0,52882018.0,Sinister 2,97,2015-08-19,331,5.5,2015,9199995.95200178,48651435.1533685
256961,1.73518,30000000.0,107597242.0,Paul Blart: Mall Cop 2,94,2015-04-16,422,5.3,2015,27599987.856005296,98989419.0846556
241251,1.6510779999999898,4000000.0,50163103.0,The Boy Next Door,91,2015-01-23,810,3.9,2015,3679998.38080071,46150034.4539848
188222,1.532997,30000000.0,49263404.0,Entourage,104,2015-06-03,364,6.2,2015,27599987.856005296,45322311.73818279
252838,1.5100959999999999,23000000.0,79799880.0,The Wedding Ringer,101,2015-01-16,446,6.5,2015,21159990.689604,73415857.2970227
273477,1.499614,15000000.0,14860766.0,Scouts Guide to the Zombie Apocalypse,93,2015-10-23,288,6.2,2015,13799993.9280026,13671898.704364501
298312,1.495112,5000000.0,98450062.0,The Visit,94,2015-09-10,729,5.9,2015,4599997.97600089,90574017.18743241
261023,1.4832459999999899,53000000.0,99775678.0,Black Mass,122,2015-09-04,848,6.3,2015,48759978.5456094,91793583.3708233
336004,1.449072,8900000.0,50136.0,Heist,93,2015-11-13,233,5.4,2015,8187996.39728158,46125.099704956105
287903,1.448002,15000000.0,61548707.0,Krampus,98,2015-11-26,342,5.9,2015,13799993.9280026,56624785.5250943
182560,1.443406,20000000.0,208588.0,Dark Places,113,2015-03-31,322,5.7,2015,18399991.9040035,191900.87556361398
192141,1.41239,5000000.0,54418872.0,No Escape,103,2015-08-26,519,6.7,2015,4599997.97600089,50065340.2112503
308639,1.40805,700000.0,17986781.0,Dope,103,2015-06-19,448,7.3,2015,643999.716640124,16547831.2389542
261392,1.3882510000000001,28000000.0,28208085.0,American Ultra,96,2015-08-19,695,5.9,2015,25759988.665604897,25951426.781372197
304357,1.388032,11000000.0,61619773.0,Woman in Gold,120,2015-04-10,277,7.3,2015,10119995.5472019,56690166.216326796
266294,1.3766049999999999,30000000.0,105011053.0,Sisters,118,2015-12-18,399,5.9,2015,27599987.856005296,96610126.25154442
227719,1.360926,12000000.0,32248241.0,Project Almanac,106,2015-01-30,637,6.3,2015,11039995.1424021,29668368.665917702
287948,1.3558219999999999,25000000.0,72629670.0,The Transporter Refueled,96,2015-09-03,407,5.3,2015,22999989.8800044,66819266.9995225
201085,1.345982,55000000.0,74679822.0,Crimson Peak,119,2015-10-13,819,6.4,2015,50599977.7360098,68705406.0096213
264999,1.338481,14800000.0,122413057.0,Magic Mike XXL,115,2015-07-01,501,6.3,2015,13615994.0089626,112619962.88721599
146301,1.338322,10000000.0,78099553.0,Paranormal Activity: The Ghost Dimension,88,2015-10-21,267,5.0,2015,9199995.95200178,71851557.1453148
294016,1.316239,15000000.0,8235661.0,Trumbo,124,2015-10-27,273,7.2,2015,13799993.9280026,7576804.78620589
290751,1.315266,19500000.0,32189727.0,Secret in Their Eyes,111,2015-10-14,202,6.2,2015,17939992.1064034,29614535.809604198
228165,1.291013,74000000.0,311594032.0,The SpongeBob Movie: Sponge Out of Water,93,2015-02-05,533,5.7,2015,68079970.0448131,286666383.306791
272878,1.278928,20000000.0,43967255.0,Max,111,2015-06-26,214,7.0,2015,18399991.9040035,40449856.802063
266396,1.225325,40000000.0,10664749.0,The Gunman,115,2015-02-16,283,5.6,2015,36799983.808007106,9811564.7629115
277685,1.191138,1000000.0,62882090.0,Unfriended,82,2015-04-17,643,5.6,2015,919999.595200178,57851497.3453411
268920,1.178831,35000000.0,51680201.0,Hot Pursuit,87,2015-05-08,472,5.5,2015,32199985.8320062,47545763.999863796
280092,1.1647239999999999,10000000.0,104303851.0,Insidious: Chapter 3,97,2015-06-04,610,6.3,2015,9199995.95200178,95959500.6978197
328589,1.142518,6000000.0,41387687.0,The Lady in the Van,104,2015-11-13,135,5.9,2015,5519997.57120106,38076655.2862716
228066,1.138395,40000000.0,34227298.0,Victor Frankenstein,109,2015-11-10,408,5.5,2015,36799983.808007106,31489100.3047958
291270,1.1252389999999999,8000000.0,3759286.0,Anomalisa,90,2015-12-30,259,6.7,2015,7359996.76160142,3458541.59824169
250124,1.03839,2000000.0,1477002.0,The Diary of a Teenage Girl,102,2015-08-07,186,6.8,2015,1839999.19040035,1358841.24210985
282984,1.0070540000000001,11000000.0,27391084.0,Irrational Man,95,2015-07-17,319,6.1,2015,10119995.5472019,25199786.192094002
275601,0.956096,18000000.0,41325328.0,Ricki and the Flash,100,2015-07-10,152,5.5,2015,16559992.713603199,38019285.0315145
304372,0.950793,12000000.0,60273173.0,The Perfect Guy,100,2015-09-11,122,5.6,2015,11039995.1424021,55451294.7614303
252512,0.9376200000000001,10000000.0,7587485.0,While We're Young,97,2015-03-27,265,5.9,2015,9199995.95200178,6980483.12858742
257091,0.9273389999999999,40000000.0,106511453.0,Get Hard,100,2015-03-26,661,5.9,2015,36799983.808007106,97990493.6441828
293646,0.9060360000000001,25000000.0,24902723.0,The 33,120,2015-08-06,262,5.8,2015,22999989.8800044,22910495.079382103
245168,0.898295999999999,14000000.0,16002420.0,Suffragette,106,2015-10-16,231,7.1,2015,12879994.3328024,14722219.9222232
301351,0.880937999999999,6000000.0,11122090.0,We Are Your Friends,96,2015-08-26,412,6.2,2015,5519997.57120106,10232318.297779901
268238,0.8324870000000001,10000000.0,85978266.0,The Second Best Exotic Marigold Hotel,122,2015-02-26,196,6.4,2015,9199995.95200178,79099969.91601321
256962,0.829111,20000000.0,6420319.0,Little Boy,106,2015-04-23,113,7.1,2015,18399991.9040035,5906690.88105601
222936,0.814206,37000000.0,26250020.0,Aloha,105,2015-05-27,469,5.2,2015,34039985.0224065,24150007.7739965
10317,0.795762,28000000.0,7002261.0,Our Brand Is Crisis,108,2015-09-11,122,5.7,2015,25759988.665604897,6442077.28548599
306745,0.706023,7000000.0,573335.0,Freeheld,103,2015-10-02,86,7.1,2015,6439997.16640124,527467.967914094
292431,0.699932,3000000.0,695269.0,Love,134,2015-07-06,307,4.7,2015,2759998.78560053,639647.198555232
300693,0.69957,9600000.0,2541554.0,Truth,121,2015-09-12,89,6.4,2015,8831996.11392171,2338228.65117939
256924,0.690479,10000000.0,10835752.0,Danny Collins,107,2015-03-20,114,6.6,2015,9199995.95200178,9968887.45368952
253414,0.6895789999999989,15000000.0,3020664.0,Rock the Kasbah,100,2015-10-22,56,5.1,2015,13799993.9280026,2779009.65723575
320588,0.6737920000000001,1000000.0,14444999.0,"Hello, My Name Is Doris",95,2015-11-27,87,6.6,2015,919999.595200178,13289393.2326669
157544,0.669351,13000000.0,1784763.0,The Vatican Tapes,91,2015-07-24,164,4.5,2015,11959994.737602301,1641981.23752825
283235,0.661471,8000000.0,1411927.0,99 Homes,112,2015-09-25,121,6.8,2015,7359996.76160142,1298972.2684521999
243938,0.6611630000000001,14000000.0,12314651.0,Hot Tub Time Machine 2,93,2015-02-20,244,5.0,2015,12879994.3328024,11329473.935031401
254905,0.654046,4000000.0,143101.0,Manglehorn,97,2015-06-03,35,5.0,2015,3679998.38080071,131652.86207274
232572,0.602165,8000000.0,35991087.0,A Walk in the Woods,104,2015-09-02,171,5.4,2015,7359996.76160142,33111785.4708143
243940,0.599655,3300000.0,64110728.0,The Lazarus Effect,83,2015-01-29,327,4.9,2015,3035998.66416058,58981843.80798871
239573,0.577814,35000000.0,14431253.0,Unfinished Business,90,2015-03-05,241,4.9,2015,32199985.8320062,13276746.918231301
167810,0.570743999999999,2000000.0,45431.0,Lost River,95,2015-04-08,129,5.7,2015,1839999.19040035,41796.5016095392
299245,0.532205,100000.0,42664410.0,The Gallows,87,2015-07-10,247,5.0,2015,91999.95952001779,39251239.9294544
314385,0.524315,10000000.0,3334927.0,By the Sea,122,2015-11-12,82,5.4,2015,9199995.95200178,3068131.49002214
253331,0.46208999999999995,9000000.0,21571189.0,Black or White,121,2015-01-30,72,6.7,2015,8279996.356801599,19845485.147986498
297806,0.45087200000000005,13000000.0,1646788.0,I Saw the Light,123,2015-09-11,19,5.6,2015,11959994.737602301,1515044.29338051
266639,0.43558199999999997,5000000.0,2333684.0,Jem and the Holograms,119,2015-10-22,69,5.7,2015,4599997.97600089,2146988.33532513
283587,0.424813,6000000.0,90777.0,Beasts of No Nation,137,2015-09-11,306,7.5,2015,5519997.57120106,83514.8032534865
234212,0.41491300000000003,3000000.0,3387000.0,Demonic,83,2015-02-12,91,5.0,2015,2759998.78560053,3116038.628943
308638,0.40223600000000004,447524.0,771317.0,The D Train,101,2015-05-08,47,4.2,2015,411721.89884236397,709611.327771015
245846,0.36590100000000003,10000000.0,17472.0,Strangerland,111,2015-07-01,48,5.0,2015,9199995.95200178,16074.2329273375
331190,0.336107,2000000.0,2801508.0,Captive,97,2015-09-17,55,5.7,2015,1839999.19040035,2577386.22595006
343795,0.29875100000000004,5000000.0,4842699.0,90 Minutes in Heaven,121,2015-09-11,24,5.7,2015,4599997.97600089,4455281.1196763
309304,0.259794,600000.0,7087452.0,Grandma,78,2015-06-04,81,5.6,2015,551999.757120106,6520452.97100069
323272,0.7310220000000001,3000000.0,67790117.0,War Room,120,2015-08-28,57,6.9,2015,2759998.78560053,62366880.1985727
273899,0.07610900000000001,13500000.0,187674.0,Stonewall,129,2015-09-18,14,5.6,2015,12419994.5352024,172660.004029598
157336,24.949134,165000000.0,621752480.0,Interstellar,169,2014-11-05,6498,8.0,2014,151980023.37728998,572690645.122961
118340,14.311205,170000000.0,773312399.0,Guardians of the Galaxy,121,2014-07-30,5612,7.9,2014,156585478.631148,712291130.169508
100402,12.971027000000001,170000000.0,714766572.0,Captain America: The Winter Soldier,136,2014-03-20,3848,7.6,2014,156585478.631148,658365092.859794
245891,11.422751,20000000.0,78739897.0,John Wick,101,2014-10-22,2712,7.0,2014,18421821.015429102,72526614.4653665
131631,10.739009,125000000.0,752100229.0,The Hunger Games: Mockingjay - Part 1,123,2014-11-18,3590,6.6,2014,115136381.346432,692752790.215065
122917,10.174599,250000000.0,955119788.0,The Hobbit: The Battle of the Five Armies,144,2014-12-10,3110,7.1,2014,230272762.692864,879752289.141534
177572,8.691294000000001,165000000.0,652105443.0,Big Hero 6,102,2014-10-24,4185,7.8,2014,151980023.37728998,600648487.706658
205596,8.110711,14000000.0,233555708.0,The Imitation Game,113,2014-11-14,3478,8.0,2014,12895274.7108004,215126072.495392
198663,7.1372729999999995,34000000.0,348319861.0,The Maze Runner,113,2014-09-10,3425,7.0,2014,31317095.7262296,320834306.773058
194662,6.9071479999999905,18000000.0,103215094.0,Birdman,119,2014-10-17,2801,7.3,2014,16579638.9138862,95070499.387935
210577,6.438727,61000000.0,369330363.0,Gone Girl,145,2014-10-01,3720,7.9,2014,56186554.097059,340186892.137474
228150,6.415818,68000000.0,211817906.0,Fury,135,2014-10-15,2572,7.4,2014,62634191.4524592,195103577.60975
181533,6.2866919999999995,127000000.0,349424282.0,Night at the Museum: Secret of the Tomb,97,2014-12-17,1111,6.1,2014,116978563.447975,321851579.072442
157350,6.14502,85000000.0,288747895.0,Divergent,139,2014-03-14,3038,6.9,2014,78292739.315574,265963102.013597
127585,6.052479,250000000.0,746000000.0,X-Men: Days of Future Past,131,2014-05-15,4006,7.6,2014,230272762.692864,687133923.875509
240832,5.947136,40000000.0,463360063.0,Lucy,89,2014-07-14,3699,6.3,2014,36843642.03085829,426796807.31419903
98566,5.787396,125000000.0,477200000.0,Teenage Mutant Ninja Turtles,101,2014-08-07,1836,5.8,2014,115136381.346432,439544649.42814
225886,5.701683,40000000.0,126069509.0,Sex Tape,97,2014-07-17,1150,5.3,2014,36843642.03085829,116121496.515052
242582,5.522641,8500000.0,38697217.0,Nightcrawler,117,2014-10-23,2087,7.6,2014,7829273.9315574,35643660.268461205
91314,4.983782,210000000.0,245500000.0,Transformers: Age of Extinction,165,2014-06-25,2161,5.9,2014,193429120.66200602,226127852.96439302
120467,4.93082,30000000.0,174600318.0,The Grand Budapest Hotel,99,2014-02-26,2802,7.9,2014,27632731.5231437,160822790.371651
244786,4.780419,3300000.0,13993093.0,Whiplash,105,2014-10-10,2372,8.2,2014,3039600.46754581,12888912.7349127
119450,4.452507,170000000.0,708200000.0,Dawn of the Planet of the Apes,130,2014-06-26,2625,7.4,2014,156585478.631148,652316682.1563469
156022,4.1452089999999995,55000000.0,192330738.0,The Equalizer,132,2014-09-24,2100,7.2,2014,50660007.7924302,177154121.56007
227159,4.105685,42000000.0,106645357.0,Horrible Bosses 2,108,2014-11-26,1033,6.1,2014,38685824.132401295,98230083.9390274
102382,4.101979,200000000.0,705717432.0,The Amazing Spider-Man 2,142,2014-04-16,2813,6.6,2014,184218210.154291,650030010.988616
137113,3.990452,178000000.0,370541256.0,Edge of Tomorrow,113,2014-05-27,3267,7.7,2014,163954207.037319,341302234.843216
228967,3.9892309999999997,44000000.0,11305175.0,The Interview,112,2014-12-25,1657,6.1,2014,40528006.2339442,10413095.519905198
190859,3.8630739999999997,58800000.0,542307423.0,American Sniper,134,2014-12-11,3004,7.5,2014,54160153.7853618,499514514.09223205
147441,3.81374,140000000.0,268031828.0,Exodus: Gods and Kings,153,2014-12-03,1377,5.6,2014,128952747.108004,246881718.092715
124905,3.689601,160000000.0,529076069.0,Godzilla,123,2014-05-14,2169,6.2,2014,147374568.123433,487327232.33324295
102651,3.5823150000000004,180000000.0,758410378.0,Maleficent,97,2014-05-28,2928,7.0,2014,165796389.138862,698565011.988
254904,3.573028,15000000.0,32556119.0,The November Man,108,2014-08-27,481,6.0,2014,13816365.761571802,29987149.858750604
242512,3.489314,5000000.0,102529779.0,Ouija,89,2014-10-24,569,4.9,2014,4605455.25385729,94439261.8744755
82702,3.4891059999999996,145000000.0,609123048.0,How to Train Your Dragon 2,102,2014-06-12,2152,7.7,2014,133558202.361861,561057788.331434
270303,3.3937410000000003,2000000.0,13500000.0,It Follows,100,2014-08-27,1003,6.6,2014,1842182.10154291,12434729.185414698
138103,3.34625,90000000.0,206172544.0,The Expendables 3,127,2014-08-04,1275,6.2,2014,82898194.5694313,189903685.193185
137106,3.3277989999999997,60000000.0,469160692.0,The Lego Movie,100,2014-02-06,2268,7.5,2014,55265463.0462875,432139714.774945
68737,3.260581,95000000.0,114178613.0,Seventh Son,102,2014-12-12,675,5.1,2014,87503649.8232886,105168898.623797
266856,3.170271,15000000.0,121201940.0,The Theory of Everything,123,2014-11-26,1960,7.8,2014,13816365.761571802,111638022.270139
193893,3.14993,17000000.0,136621271.0,Let's Be Cops,104,2014-08-13,912,6.4,2014,15658547.8631148,125840630.063122
49017,3.028769,70000000.0,215529201.0,Dracula Untold,92,2014-10-01,1666,6.1,2014,64476373.5540021,198522018.221023
270946,3.007018,132000000.0,373552094.0,Penguins of Madagascar,92,2014-11-22,939,6.5,2014,121584018.70183201,344075490.780339
224141,2.996038,50000000.0,212902372.0,Into the Woods,125,2014-12-25,1095,5.6,2014,46054552.5385729,196102469.53721598
53182,2.979181,110000000.0,337580051.0,300: Rise of an Empire,102,2014-03-05,1664,6.1,2014,101320015.58486,310941963.895073
227156,2.881991,25000000.0,66980456.0,The Giver,94,2014-08-11,1151,6.3,2014,23027276.269286398,61695098.59819151
187017,2.8050189999999997,50000000.0,188441614.0,22 Jump Street,112,2014-06-05,2416,7.0,2014,46054552.5385729,173571884.248329
169917,2.777996,28000000.0,53181600.0,A Walk Among the Tombstones,113,2014-09-18,823,6.2,2014,25790549.4216008,48985095.8257074
116149,2.721864,55000000.0,259207227.0,Paddington,95,2014-11-27,606,7.1,2014,50660007.7924302,238753457.08498597
284276,2.692691,7000000.0,2360281.0,Cake,102,2014-09-07,255,6.1,2014,6447637.35540021,2174033.70640591
212778,2.67235,11000000.0,45967935.0,Chef,115,2014-05-08,866,7.2,2014,10132001.558486,42340653.550944105
238636,2.6112509999999998,9000000.0,108782847.0,The Purge: Anarchy,104,2014-07-17,1126,6.6,2014,8289819.45694313,100198906.84914
218043,2.601775,16000000.0,19682924.0,Left Behind,110,2014-10-03,253,3.8,2014,14737456.812343301,18129765.1494147
85350,2.595951,4000000.0,44349000.0,Boyhood,164,2014-06-05,1343,7.6,2014,3684364.20308583,40849467.0106634
241239,2.576396,20000000.0,12007070.0,A Most Violent Year,125,2014-12-30,384,6.4,2014,18421821.015429102,11059604.7229864
184315,2.549403,100000000.0,243400000.0,Hercules,99,2014-07-23,1215,5.6,2014,92109105.0771459,224193561.757773
86834,2.526779,125000000.0,362637473.0,Noah,139,2014-03-20,1589,5.5,2014,115136381.346432,334022131.054676
205587,2.523101,50000000.0,83719388.0,The Judge,141,2014-10-08,974,7.2,2014,46054552.5385729,77113179.0628635
232672,2.4451650000000003,40000000.0,123494610.0,Blended,117,2014-05-21,720,6.7,2014,36843642.03085829,113749780.089511
195589,2.376309,18000000.0,268157400.0,Neighbors,96,2014-05-08,1829,6.2,2014,16579638.9138862,246997381.33814198
249164,2.361267,11000000.0,78874843.0,If I Stay,106,2014-08-21,856,7.2,2014,10132001.558486,72650912.0183039
243683,2.303556,45000000.0,86165646.0,Step Up All In,112,2014-07-16,421,6.7,2014,41449097.2847156,79366405.41454159
222935,2.293859,12000000.0,305151265.0,The Fault in Our Stars,125,2014-05-16,2389,7.8,2014,11053092.6092575,281072099.32309
168530,2.1654619999999998,25000000.0,153997819.0,Ride Along,99,2014-01-17,634,6.1,2014,23027276.269286398,141846012.919223
171274,2.160156,20000000.0,11110975.0,Inherent Vice,148,2014-12-25,552,6.3,2014,18421821.015429102,10234219.6378454
137094,2.141491,60000000.0,50549107.0,Jack Ryan: Shadow Recruit,105,2014-01-15,873,5.9,2014,55265463.0462875,46560330.0821889
225574,2.1367580000000004,50000000.0,222809600.0,Non-Stop,106,2014-01-26,1648,6.8,2014,46054552.5385729,205227928.585968
206487,2.116264,5500000.0,3000000.0,Predestination,97,2014-08-28,1136,7.2,2014,5066000.77924302,2763273.15231437
154400,1.957672,12600000.0,18658381.0,The Drop,106,2014-09-12,583,6.6,2014,11605747.2397203,17186067.760984197
97020,1.9407349999999999,120000000.0,239379423.0,RoboCop,102,2014-01-30,1709,5.7,2014,110530926.092575,220490244.264135
157353,1.904422,100000000.0,103039258.0,Transcendence,119,2014-04-16,1555,5.9,2014,92109105.0771459,94908538.42193149
193610,1.9000380000000001,40000000.0,196781193.0,The Other Woman,109,2014-04-16,1056,6.2,2014,36843642.03085829,181253395.83243102
82703,1.8947060000000002,145000000.0,272912430.0,Mr. Peabody & Sherman,92,2014-02-07,592,6.8,2014,133558202.361861,251377196.917292
189,1.840817,65000000.0,39407616.0,Sin City: A Dame to Kill For,102,2014-08-20,857,6.2,2014,59870918.3001448,36298002.429838106
172385,1.8116919999999999,103000000.0,500188435.0,Rio 2,102,2014-03-19,659,6.5,2014,94872378.2294603,460719091.177882
100042,1.805954,40000000.0,169837010.0,Dumb and Dumber To,110,2014-11-12,790,5.5,2014,36843642.03085829,156435350.000782
152760,1.7798610000000001,70000000.0,154984035.0,The Monuments Men,118,2014-01-24,1083,5.7,2014,64476373.5540021,142754407.65095
227306,1.769987,65000000.0,163442937.0,Unbroken,137,2014-12-25,981,7.2,2014,59870918.3001448,150545826.582503
273895,1.754707,20000000.0,66787908.0,Selma,127,2014-12-25,580,7.5,2014,18421821.015429102,61517744.3585475
265177,1.737699,4900000.0,3494070.0,Mommy,138,2014-05-22,389,8.0,2014,4513346.14878015,3218356.60776903
228970,1.6493209999999898,15000000.0,52501541.0,Wild,115,2014-12-05,677,6.9,2014,13816365.761571802,48358699.566810794
76649,1.638781,130000000.0,117831631.0,Pompeii,105,2014-02-18,837,5.1,2014,119741836.60028899,108533660.811904
239571,1.63015,26000000.0,35926213.0,The Best of Me,117,2014-10-16,535,7.2,2014,23948367.3200579,33091313.2824092
196867,1.5880100000000001,65000000.0,133821816.0,Annie,119,2014-12-19,331,6.1,2014,59870918.3001448,123262077.11558402
228326,1.5450549999999899,50000000.0,97437106.0,The Book of Life,95,2014-10-01,531,7.3,2014,46054552.5385729,89748446.3496701
239563,1.542392,13000000.0,54837234.0,St. Vincent,102,2014-10-09,531,7.1,2014,11974183.660028901,50510085.4864604
136797,1.541069,66000000.0,203277636.0,Need for Speed,130,2014-03-13,1117,6.2,2014,60792009.350916296,187237211.341578
